period,respondent,respondent-name,fueltype,type-name,value,value-units
2023-02-26T04,NY,New York,WAT,Hydro,2719,megawatthours
2023-02-26T03,NY,New York,WAT,Hydro,3275,megawatthours
2023-02-26T02,NY,New York,WAT,Hydro,3533,megawatthours
2023-02-26T01,NY,New York,WAT,Hydro,3832,megawatthours
2023-02-26T00,NY,New York,WAT,Hydro,4151,megawatthours
2023-02-25T23,NY,New York,WAT,Hydro,4021,megawatthours
2023-02-25T22,NY,New York,WAT,Hydro,3744,megawatthours
2023-02-25T21,NY,New York,WAT,Hydro,3612,megawatthours
2023-02-25T20,NY,New York,WAT,Hydro,3107,megawatthours
2023-02-25T19,NY,New York,WAT,Hydro,3060,megawatthours
2023-02-25T18,NY,New York,WAT,Hydro,3037,megawatthours
2023-02-25T17,NY,New York,WAT,Hydro,3474,megawatthours
2023-02-25T16,NY,New York,WAT,Hydro,3413,megawatthours
2023-02-25T15,NY,New York,WAT,Hydro,3200,megawatthours
2023-02-25T14,NY,New York,WAT,Hydro,3207,megawatthours
2023-02-25T13,NY,New York,WAT,Hydro,3310,megawatthours
2023-02-25T12,NY,New York,WAT,Hydro,2976,megawatthours
2023-02-25T11,NY,New York,WAT,Hydro,2565,megawatthours
2023-02-25T10,NY,New York,WAT,Hydro,2516,megawatthours
2023-02-25T09,NY,New York,WAT,Hydro,2370,megawatthours
2023-02-25T08,NY,New York,WAT,Hydro,2396,megawatthours
2023-02-25T07,NY,New York,WAT,Hydro,2391,megawatthours
2023-02-25T06,NY,New York,WAT,Hydro,2452,megawatthours
2023-02-25T05,NY,New York,WAT,Hydro,2970,megawatthours
2023-02-25T04,NY,New York,WAT,Hydro,3517,megawatthours
2023-02-25T03,NY,New York,WAT,Hydro,3954,megawatthours
2023-02-25T02,NY,New York,WAT,Hydro,4230,megawatthours
2023-02-25T01,NY,New York,WAT,Hydro,4154,megawatthours
2023-02-25T00,NY,New York,WAT,Hydro,4011,megawatthours
2023-02-24T23,NY,New York,WAT,Hydro,4128,megawatthours
2023-02-24T22,NY,New York,WAT,Hydro,3846,megawatthours
2023-02-24T21,NY,New York,WAT,Hydro,3841,megawatthours
2023-02-24T20,NY,New York,WAT,Hydro,3405,megawatthours
2023-02-24T19,NY,New York,WAT,Hydro,3299,megawatthours
2023-02-24T18,NY,New York,WAT,Hydro,3159,megawatthours
2023-02-24T17,NY,New York,WAT,Hydro,3663,megawatthours
2023-02-24T16,NY,New York,WAT,Hydro,3965,megawatthours
2023-02-24T15,NY,New York,WAT,Hydro,3742,megawatthours
2023-02-24T14,NY,New York,WAT,Hydro,3473,megawatthours
2023-02-24T13,NY,New York,WAT,Hydro,3415,megawatthours
2023-02-24T12,NY,New York,WAT,Hydro,2973,megawatthours
2023-02-24T11,NY,New York,WAT,Hydro,2617,megawatthours
2023-02-24T10,NY,New York,WAT,Hydro,2570,megawatthours
2023-02-24T09,NY,New York,WAT,Hydro,2518,megawatthours
2023-02-24T08,NY,New York,WAT,Hydro,2524,megawatthours
2023-02-24T07,NY,New York,WAT,Hydro,2497,megawatthours
2023-02-24T06,NY,New York,WAT,Hydro,2529,megawatthours
2023-02-24T05,NY,New York,WAT,Hydro,2707,megawatthours
2023-02-24T04,NY,New York,WAT,Hydro,3013,megawatthours
2023-02-24T03,NY,New York,WAT,Hydro,3351,megawatthours
2023-02-24T02,NY,New York,WAT,Hydro,3450,megawatthours
2023-02-24T01,NY,New York,WAT,Hydro,3429,megawatthours
2023-02-24T00,NY,New York,WAT,Hydro,3719,megawatthours
2023-02-23T23,NY,New York,WAT,Hydro,3703,megawatthours
2023-02-23T22,NY,New York,WAT,Hydro,3582,megawatthours
2023-02-23T21,NY,New York,WAT,Hydro,3457,megawatthours
2023-02-23T20,NY,New York,WAT,Hydro,3440,megawatthours
2023-02-23T19,NY,New York,WAT,Hydro,3469,megawatthours
2023-02-23T18,NY,New York,WAT,Hydro,3495,megawatthours
2023-02-23T17,NY,New York,WAT,Hydro,3534,megawatthours
2023-02-23T16,NY,New York,WAT,Hydro,3531,megawatthours
2023-02-23T15,NY,New York,WAT,Hydro,3516,megawatthours
2023-02-23T14,NY,New York,WAT,Hydro,3576,megawatthours
2023-02-23T13,NY,New York,WAT,Hydro,3562,megawatthours
2023-02-23T12,NY,New York,WAT,Hydro,3115,megawatthours
2023-02-23T11,NY,New York,WAT,Hydro,2488,megawatthours
2023-02-23T10,NY,New York,WAT,Hydro,2453,megawatthours
2023-02-23T09,NY,New York,WAT,Hydro,2457,megawatthours
2023-02-23T08,NY,New York,WAT,Hydro,2413,megawatthours
2023-02-23T07,NY,New York,WAT,Hydro,2379,megawatthours
2023-02-23T06,NY,New York,WAT,Hydro,2416,megawatthours
2023-02-23T05,NY,New York,WAT,Hydro,2731,megawatthours
2023-02-23T04,NY,New York,WAT,Hydro,2999,megawatthours
2023-02-23T03,NY,New York,WAT,Hydro,3346,megawatthours
2023-02-23T02,NY,New York,WAT,Hydro,3640,megawatthours
2023-02-23T01,NY,New York,WAT,Hydro,3652,megawatthours
2023-02-23T00,NY,New York,WAT,Hydro,3577,megawatthours
2023-02-22T23,NY,New York,WAT,Hydro,3606,megawatthours
2023-02-22T22,NY,New York,WAT,Hydro,3497,megawatthours
2023-02-22T21,NY,New York,WAT,Hydro,3456,megawatthours
2023-02-22T20,NY,New York,WAT,Hydro,3483,megawatthours
2023-02-22T19,NY,New York,WAT,Hydro,3513,megawatthours
2023-02-22T18,NY,New York,WAT,Hydro,3435,megawatthours
2023-02-22T17,NY,New York,WAT,Hydro,3514,megawatthours
2023-02-22T16,NY,New York,WAT,Hydro,3687,megawatthours
2023-02-22T15,NY,New York,WAT,Hydro,3589,megawatthours
2023-02-22T14,NY,New York,WAT,Hydro,3708,megawatthours
2023-02-22T13,NY,New York,WAT,Hydro,3670,megawatthours
2023-02-22T12,NY,New York,WAT,Hydro,3377,megawatthours
2023-02-22T11,NY,New York,WAT,Hydro,2935,megawatthours
2023-02-22T10,NY,New York,WAT,Hydro,2900,megawatthours
2023-02-22T09,NY,New York,WAT,Hydro,2873,megawatthours
2023-02-22T08,NY,New York,WAT,Hydro,2946,megawatthours
2023-02-22T07,NY,New York,WAT,Hydro,2941,megawatthours
2023-02-22T06,NY,New York,WAT,Hydro,3080,megawatthours
2023-02-22T05,NY,New York,WAT,Hydro,3264,megawatthours
2023-02-22T04,NY,New York,WAT,Hydro,3537,megawatthours
2023-02-22T03,NY,New York,WAT,Hydro,3693,megawatthours
2023-02-22T02,NY,New York,WAT,Hydro,3902,megawatthours
2023-02-22T01,NY,New York,WAT,Hydro,3909,megawatthours
2023-02-22T00,NY,New York,WAT,Hydro,3852,megawatthours
2023-02-21T23,NY,New York,WAT,Hydro,3843,megawatthours
2023-02-21T22,NY,New York,WAT,Hydro,3857,megawatthours
2023-02-21T21,NY,New York,WAT,Hydro,3600,megawatthours
2023-02-21T20,NY,New York,WAT,Hydro,3720,megawatthours
2023-02-21T19,NY,New York,WAT,Hydro,3831,megawatthours
2023-02-21T18,NY,New York,WAT,Hydro,3802,megawatthours
2023-02-21T17,NY,New York,WAT,Hydro,3824,megawatthours
2023-02-21T16,NY,New York,WAT,Hydro,4010,megawatthours
2023-02-21T15,NY,New York,WAT,Hydro,3899,megawatthours
2023-02-21T14,NY,New York,WAT,Hydro,3579,megawatthours
2023-02-21T13,NY,New York,WAT,Hydro,3511,megawatthours
2023-02-21T12,NY,New York,WAT,Hydro,2989,megawatthours
2023-02-21T11,NY,New York,WAT,Hydro,2391,megawatthours
2023-02-21T10,NY,New York,WAT,Hydro,2288,megawatthours
2023-02-21T09,NY,New York,WAT,Hydro,2559,megawatthours
2023-02-21T08,NY,New York,WAT,Hydro,2585,megawatthours
2023-02-21T07,NY,New York,WAT,Hydro,2525,megawatthours
2023-02-21T06,NY,New York,WAT,Hydro,2721,megawatthours
2023-02-21T05,NY,New York,WAT,Hydro,2938,megawatthours
2023-02-21T04,NY,New York,WAT,Hydro,3395,megawatthours
2023-02-21T03,NY,New York,WAT,Hydro,3891,megawatthours
2023-02-21T02,NY,New York,WAT,Hydro,4041,megawatthours
2023-02-21T01,NY,New York,WAT,Hydro,4048,megawatthours
2023-02-21T00,NY,New York,WAT,Hydro,4025,megawatthours
2023-02-20T23,NY,New York,WAT,Hydro,3992,megawatthours
2023-02-20T22,NY,New York,WAT,Hydro,3965,megawatthours
2023-02-20T21,NY,New York,WAT,Hydro,3642,megawatthours
2023-02-20T20,NY,New York,WAT,Hydro,3270,megawatthours
2023-02-20T19,NY,New York,WAT,Hydro,3429,megawatthours
2023-02-20T18,NY,New York,WAT,Hydro,3537,megawatthours
2023-02-20T17,NY,New York,WAT,Hydro,3907,megawatthours
2023-02-20T16,NY,New York,WAT,Hydro,3900,megawatthours
2023-02-20T15,NY,New York,WAT,Hydro,3840,megawatthours
2023-02-20T14,NY,New York,WAT,Hydro,3704,megawatthours
2023-02-20T13,NY,New York,WAT,Hydro,3448,megawatthours
2023-02-20T12,NY,New York,WAT,Hydro,3316,megawatthours
2023-02-20T11,NY,New York,WAT,Hydro,3190,megawatthours
2023-02-20T10,NY,New York,WAT,Hydro,3215,megawatthours
2023-02-20T09,NY,New York,WAT,Hydro,3019,megawatthours
2023-02-20T08,NY,New York,WAT,Hydro,3100,megawatthours
2023-02-20T07,NY,New York,WAT,Hydro,3283,megawatthours
2023-02-20T06,NY,New York,WAT,Hydro,3353,megawatthours
2023-02-20T05,NY,New York,WAT,Hydro,3412,megawatthours
2023-02-20T04,NY,New York,WAT,Hydro,3578,megawatthours
2023-02-20T03,NY,New York,WAT,Hydro,3611,megawatthours
2023-02-20T02,NY,New York,WAT,Hydro,3474,megawatthours
2023-02-20T01,NY,New York,WAT,Hydro,3496,megawatthours
2023-02-20T00,NY,New York,WAT,Hydro,3221,megawatthours
2023-02-19T23,NY,New York,WAT,Hydro,3024,megawatthours
2023-02-19T22,NY,New York,WAT,Hydro,3222,megawatthours
2023-02-19T21,NY,New York,WAT,Hydro,2835,megawatthours
2023-02-19T20,NY,New York,WAT,Hydro,2751,megawatthours
2023-02-19T19,NY,New York,WAT,Hydro,2801,megawatthours
2023-02-19T18,NY,New York,WAT,Hydro,2971,megawatthours
2023-02-19T17,NY,New York,WAT,Hydro,3011,megawatthours
2023-02-19T16,NY,New York,WAT,Hydro,3223,megawatthours
2023-02-19T15,NY,New York,WAT,Hydro,3354,megawatthours
2023-02-19T14,NY,New York,WAT,Hydro,3281,megawatthours
2023-02-19T13,NY,New York,WAT,Hydro,3039,megawatthours
2023-02-19T12,NY,New York,WAT,Hydro,2750,megawatthours
2023-02-19T11,NY,New York,WAT,Hydro,2519,megawatthours
2023-02-19T10,NY,New York,WAT,Hydro,2706,megawatthours
2023-02-19T09,NY,New York,WAT,Hydro,2817,megawatthours
2023-02-19T08,NY,New York,WAT,Hydro,2689,megawatthours
2023-02-19T07,NY,New York,WAT,Hydro,2932,megawatthours
2023-02-19T06,NY,New York,WAT,Hydro,2965,megawatthours
2023-02-19T05,NY,New York,WAT,Hydro,3517,megawatthours
2023-02-19T04,NY,New York,WAT,Hydro,3708,megawatthours
2023-02-19T03,NY,New York,WAT,Hydro,3695,megawatthours
2023-02-19T02,NY,New York,WAT,Hydro,3858,megawatthours
2023-02-19T01,NY,New York,WAT,Hydro,3836,megawatthours
2023-02-19T00,NY,New York,WAT,Hydro,3851,megawatthours
2023-02-18T23,NY,New York,WAT,Hydro,3670,megawatthours
2023-02-18T22,NY,New York,WAT,Hydro,2952,megawatthours
2023-02-18T21,NY,New York,WAT,Hydro,2745,megawatthours
2023-02-18T20,NY,New York,WAT,Hydro,3114,megawatthours
2023-02-18T19,NY,New York,WAT,Hydro,3170,megawatthours
2023-02-18T18,NY,New York,WAT,Hydro,3205,megawatthours
2023-02-18T17,NY,New York,WAT,Hydro,3305,megawatthours
2023-02-18T16,NY,New York,WAT,Hydro,3415,megawatthours
2023-02-18T15,NY,New York,WAT,Hydro,3519,megawatthours
2023-02-18T14,NY,New York,WAT,Hydro,3404,megawatthours
2023-02-18T13,NY,New York,WAT,Hydro,3272,megawatthours
2023-02-18T12,NY,New York,WAT,Hydro,3241,megawatthours
2023-02-18T11,NY,New York,WAT,Hydro,2871,megawatthours
2023-02-18T10,NY,New York,WAT,Hydro,2884,megawatthours
2023-02-18T09,NY,New York,WAT,Hydro,2914,megawatthours
2023-02-18T08,NY,New York,WAT,Hydro,2846,megawatthours
2023-02-18T07,NY,New York,WAT,Hydro,2861,megawatthours
2023-02-18T06,NY,New York,WAT,Hydro,2902,megawatthours
2023-02-18T05,NY,New York,WAT,Hydro,3332,megawatthours
2023-02-18T04,NY,New York,WAT,Hydro,3241,megawatthours
2023-02-18T03,NY,New York,WAT,Hydro,3587,megawatthours
2023-02-18T02,NY,New York,WAT,Hydro,3534,megawatthours
2023-02-18T01,NY,New York,WAT,Hydro,3662,megawatthours
2023-02-18T00,NY,New York,WAT,Hydro,3752,megawatthours
2023-02-17T23,NY,New York,WAT,Hydro,3747,megawatthours
2023-02-17T22,NY,New York,WAT,Hydro,3591,megawatthours
2023-02-17T21,NY,New York,WAT,Hydro,3636,megawatthours
2023-02-17T20,NY,New York,WAT,Hydro,3642,megawatthours
2023-02-17T19,NY,New York,WAT,Hydro,3764,megawatthours
2023-02-17T18,NY,New York,WAT,Hydro,3828,megawatthours
2023-02-17T17,NY,New York,WAT,Hydro,3887,megawatthours
2023-02-17T16,NY,New York,WAT,Hydro,3923,megawatthours
2023-02-17T15,NY,New York,WAT,Hydro,3726,megawatthours
2023-02-17T14,NY,New York,WAT,Hydro,3669,megawatthours
2023-02-17T13,NY,New York,WAT,Hydro,3563,megawatthours
2023-02-17T12,NY,New York,WAT,Hydro,3491,megawatthours
2023-02-17T11,NY,New York,WAT,Hydro,3425,megawatthours
2023-02-17T10,NY,New York,WAT,Hydro,3222,megawatthours
2023-02-17T09,NY,New York,WAT,Hydro,3023,megawatthours
2023-02-17T08,NY,New York,WAT,Hydro,2653,megawatthours
2023-02-17T07,NY,New York,WAT,Hydro,2382,megawatthours
2023-02-17T06,NY,New York,WAT,Hydro,2440,megawatthours
2023-02-17T05,NY,New York,WAT,Hydro,2985,megawatthours
2023-02-17T04,NY,New York,WAT,Hydro,2891,megawatthours
2023-02-17T03,NY,New York,WAT,Hydro,3180,megawatthours
2023-02-17T02,NY,New York,WAT,Hydro,3410,megawatthours
2023-02-17T01,NY,New York,WAT,Hydro,3633,megawatthours
2023-02-17T00,NY,New York,WAT,Hydro,3735,megawatthours
2023-02-16T23,NY,New York,WAT,Hydro,3819,megawatthours
2023-02-16T22,NY,New York,WAT,Hydro,3696,megawatthours
2023-02-16T21,NY,New York,WAT,Hydro,3872,megawatthours
2023-02-16T20,NY,New York,WAT,Hydro,3821,megawatthours
2023-02-16T19,NY,New York,WAT,Hydro,3788,megawatthours
2023-02-16T18,NY,New York,WAT,Hydro,3858,megawatthours
2023-02-16T17,NY,New York,WAT,Hydro,3908,megawatthours
2023-02-16T16,NY,New York,WAT,Hydro,3946,megawatthours
2023-02-16T15,NY,New York,WAT,Hydro,3968,megawatthours
2023-02-16T14,NY,New York,WAT,Hydro,3776,megawatthours
2023-02-16T13,NY,New York,WAT,Hydro,3733,megawatthours
2023-02-16T12,NY,New York,WAT,Hydro,3409,megawatthours
2023-02-16T11,NY,New York,WAT,Hydro,2655,megawatthours
2023-02-16T10,NY,New York,WAT,Hydro,2305,megawatthours
2023-02-16T09,NY,New York,WAT,Hydro,2430,megawatthours
2023-02-16T08,NY,New York,WAT,Hydro,2424,megawatthours
2023-02-16T07,NY,New York,WAT,Hydro,2225,megawatthours
2023-02-16T06,NY,New York,WAT,Hydro,2157,megawatthours
2023-02-16T05,NY,New York,WAT,Hydro,2854,megawatthours
2023-02-16T04,NY,New York,WAT,Hydro,2655,megawatthours
2023-02-16T03,NY,New York,WAT,Hydro,2667,megawatthours
2023-02-16T02,NY,New York,WAT,Hydro,3165,megawatthours
2023-02-16T01,NY,New York,WAT,Hydro,2896,megawatthours
2023-02-16T00,NY,New York,WAT,Hydro,3145,megawatthours
2023-02-15T23,NY,New York,WAT,Hydro,3362,megawatthours
2023-02-15T22,NY,New York,WAT,Hydro,3338,megawatthours
2023-02-15T21,NY,New York,WAT,Hydro,3452,megawatthours
2023-02-15T20,NY,New York,WAT,Hydro,3201,megawatthours
2023-02-15T19,NY,New York,WAT,Hydro,3150,megawatthours
2023-02-15T18,NY,New York,WAT,Hydro,2984,megawatthours
2023-02-15T17,NY,New York,WAT,Hydro,2683,megawatthours
2023-02-15T16,NY,New York,WAT,Hydro,2783,megawatthours
2023-02-15T15,NY,New York,WAT,Hydro,2437,megawatthours
2023-02-15T14,NY,New York,WAT,Hydro,2706,megawatthours
2023-02-15T13,NY,New York,WAT,Hydro,3039,megawatthours
2023-02-15T12,NY,New York,WAT,Hydro,2683,megawatthours
2023-02-15T11,NY,New York,WAT,Hydro,2179,megawatthours
2023-02-15T10,NY,New York,WAT,Hydro,2494,megawatthours
2023-02-15T09,NY,New York,WAT,Hydro,2584,megawatthours
2023-02-15T08,NY,New York,WAT,Hydro,2362,megawatthours
2023-02-15T07,NY,New York,WAT,Hydro,2481,megawatthours
2023-02-15T06,NY,New York,WAT,Hydro,2575,megawatthours
2023-02-15T05,NY,New York,WAT,Hydro,2491,megawatthours
2023-02-15T04,NY,New York,WAT,Hydro,2531,megawatthours
2023-02-15T03,NY,New York,WAT,Hydro,3076,megawatthours
2023-02-15T02,NY,New York,WAT,Hydro,3537,megawatthours
2023-02-15T01,NY,New York,WAT,Hydro,3643,megawatthours
2023-02-15T00,NY,New York,WAT,Hydro,3792,megawatthours
2023-02-14T23,NY,New York,WAT,Hydro,3820,megawatthours
2023-02-14T22,NY,New York,WAT,Hydro,3730,megawatthours
2023-02-14T21,NY,New York,WAT,Hydro,3659,megawatthours
2023-02-14T20,NY,New York,WAT,Hydro,3468,megawatthours
2023-02-14T19,NY,New York,WAT,Hydro,3254,megawatthours
2023-02-14T18,NY,New York,WAT,Hydro,3306,megawatthours
2023-02-14T17,NY,New York,WAT,Hydro,3591,megawatthours
2023-02-14T16,NY,New York,WAT,Hydro,3695,megawatthours
2023-02-14T15,NY,New York,WAT,Hydro,3798,megawatthours
2023-02-14T14,NY,New York,WAT,Hydro,3840,megawatthours
2023-02-14T13,NY,New York,WAT,Hydro,3828,megawatthours
2023-02-14T12,NY,New York,WAT,Hydro,3373,megawatthours
2023-02-14T11,NY,New York,WAT,Hydro,3310,megawatthours
2023-02-14T10,NY,New York,WAT,Hydro,3252,megawatthours
2023-02-14T09,NY,New York,WAT,Hydro,3151,megawatthours
2023-02-14T08,NY,New York,WAT,Hydro,3036,megawatthours
2023-02-14T07,NY,New York,WAT,Hydro,2991,megawatthours
2023-02-14T06,NY,New York,WAT,Hydro,3036,megawatthours
2023-02-14T05,NY,New York,WAT,Hydro,3173,megawatthours
2023-02-14T04,NY,New York,WAT,Hydro,3417,megawatthours
2023-02-14T03,NY,New York,WAT,Hydro,3330,megawatthours
2023-02-14T02,NY,New York,WAT,Hydro,3683,megawatthours
2023-02-14T01,NY,New York,WAT,Hydro,3626,megawatthours
2023-02-14T00,NY,New York,WAT,Hydro,3387,megawatthours
2023-02-13T23,NY,New York,WAT,Hydro,3500,megawatthours
2023-02-13T22,NY,New York,WAT,Hydro,3024,megawatthours
2023-02-13T21,NY,New York,WAT,Hydro,2928,megawatthours
2023-02-13T20,NY,New York,WAT,Hydro,3219,megawatthours
2023-02-13T19,NY,New York,WAT,Hydro,3434,megawatthours
2023-02-13T18,NY,New York,WAT,Hydro,3480,megawatthours
2023-02-13T17,NY,New York,WAT,Hydro,3546,megawatthours
2023-02-13T16,NY,New York,WAT,Hydro,3697,megawatthours
2023-02-13T15,NY,New York,WAT,Hydro,3628,megawatthours
2023-02-13T14,NY,New York,WAT,Hydro,3221,megawatthours
2023-02-13T13,NY,New York,WAT,Hydro,3495,megawatthours
2023-02-13T12,NY,New York,WAT,Hydro,3104,megawatthours
2023-02-13T11,NY,New York,WAT,Hydro,2783,megawatthours
2023-02-13T10,NY,New York,WAT,Hydro,2763,megawatthours
2023-02-13T09,NY,New York,WAT,Hydro,2617,megawatthours
2023-02-13T08,NY,New York,WAT,Hydro,2746,megawatthours
2023-02-13T07,NY,New York,WAT,Hydro,2820,megawatthours
2023-02-13T06,NY,New York,WAT,Hydro,2836,megawatthours
2023-02-13T05,NY,New York,WAT,Hydro,3346,megawatthours
2023-02-13T04,NY,New York,WAT,Hydro,3716,megawatthours
2023-02-13T03,NY,New York,WAT,Hydro,3834,megawatthours
2023-02-13T02,NY,New York,WAT,Hydro,3979,megawatthours
2023-02-13T01,NY,New York,WAT,Hydro,3937,megawatthours
2023-02-13T00,NY,New York,WAT,Hydro,3834,megawatthours
2023-02-12T23,NY,New York,WAT,Hydro,3912,megawatthours
2023-02-12T22,NY,New York,WAT,Hydro,3573,megawatthours
2023-02-12T21,NY,New York,WAT,Hydro,3488,megawatthours
2023-02-12T20,NY,New York,WAT,Hydro,3653,megawatthours
2023-02-12T19,NY,New York,WAT,Hydro,3677,megawatthours
2023-02-12T18,NY,New York,WAT,Hydro,3701,megawatthours
2023-02-12T17,NY,New York,WAT,Hydro,3699,megawatthours
2023-02-12T16,NY,New York,WAT,Hydro,3800,megawatthours
2023-02-12T15,NY,New York,WAT,Hydro,3814,megawatthours
2023-02-12T14,NY,New York,WAT,Hydro,3732,megawatthours
2023-02-12T13,NY,New York,WAT,Hydro,3382,megawatthours
2023-02-12T12,NY,New York,WAT,Hydro,2943,megawatthours
2023-02-12T11,NY,New York,WAT,Hydro,2973,megawatthours
2023-02-12T10,NY,New York,WAT,Hydro,2767,megawatthours
2023-02-12T09,NY,New York,WAT,Hydro,2513,megawatthours
2023-02-12T08,NY,New York,WAT,Hydro,2522,megawatthours
2023-02-12T07,NY,New York,WAT,Hydro,2781,megawatthours
2023-02-12T06,NY,New York,WAT,Hydro,2977,megawatthours
2023-02-12T05,NY,New York,WAT,Hydro,2984,megawatthours
2023-02-12T04,NY,New York,WAT,Hydro,3211,megawatthours
2023-02-12T03,NY,New York,WAT,Hydro,3380,megawatthours
2023-02-12T02,NY,New York,WAT,Hydro,3237,megawatthours
2023-02-12T01,NY,New York,WAT,Hydro,3158,megawatthours
2023-02-12T00,NY,New York,WAT,Hydro,3346,megawatthours
2023-02-11T23,NY,New York,WAT,Hydro,3630,megawatthours
2023-02-11T22,NY,New York,WAT,Hydro,3607,megawatthours
2023-02-11T21,NY,New York,WAT,Hydro,3506,megawatthours
2023-02-11T20,NY,New York,WAT,Hydro,3360,megawatthours
2023-02-11T19,NY,New York,WAT,Hydro,3463,megawatthours
2023-02-11T18,NY,New York,WAT,Hydro,3524,megawatthours
2023-02-11T17,NY,New York,WAT,Hydro,3558,megawatthours
2023-02-11T16,NY,New York,WAT,Hydro,3624,megawatthours
2023-02-11T15,NY,New York,WAT,Hydro,3704,megawatthours
2023-02-11T14,NY,New York,WAT,Hydro,3819,megawatthours
2023-02-11T13,NY,New York,WAT,Hydro,3731,megawatthours
2023-02-11T12,NY,New York,WAT,Hydro,3359,megawatthours
2023-02-11T11,NY,New York,WAT,Hydro,2866,megawatthours
2023-02-11T10,NY,New York,WAT,Hydro,2565,megawatthours
2023-02-11T09,NY,New York,WAT,Hydro,2487,megawatthours
2023-02-11T08,NY,New York,WAT,Hydro,2493,megawatthours
2023-02-11T07,NY,New York,WAT,Hydro,2520,megawatthours
2023-02-11T06,NY,New York,WAT,Hydro,2565,megawatthours
2023-02-11T05,NY,New York,WAT,Hydro,2787,megawatthours
2023-02-11T04,NY,New York,WAT,Hydro,3312,megawatthours
2023-02-11T03,NY,New York,WAT,Hydro,3320,megawatthours
2023-02-11T02,NY,New York,WAT,Hydro,3529,megawatthours
2023-02-11T01,NY,New York,WAT,Hydro,3654,megawatthours
2023-02-11T00,NY,New York,WAT,Hydro,3522,megawatthours
2023-02-10T23,NY,New York,WAT,Hydro,3457,megawatthours
2023-02-10T22,NY,New York,WAT,Hydro,3453,megawatthours
2023-02-10T21,NY,New York,WAT,Hydro,3468,megawatthours
2023-02-10T20,NY,New York,WAT,Hydro,3354,megawatthours
2023-02-10T19,NY,New York,WAT,Hydro,3367,megawatthours
2023-02-10T18,NY,New York,WAT,Hydro,3470,megawatthours
2023-02-10T17,NY,New York,WAT,Hydro,3437,megawatthours
2023-02-10T16,NY,New York,WAT,Hydro,3483,megawatthours
2023-02-10T15,NY,New York,WAT,Hydro,3497,megawatthours
2023-02-10T14,NY,New York,WAT,Hydro,3432,megawatthours
2023-02-10T13,NY,New York,WAT,Hydro,3114,megawatthours
2023-02-10T12,NY,New York,WAT,Hydro,2616,megawatthours
2023-02-10T11,NY,New York,WAT,Hydro,2391,megawatthours
2023-02-10T10,NY,New York,WAT,Hydro,2542,megawatthours
2023-02-10T09,NY,New York,WAT,Hydro,2360,megawatthours
2023-02-10T08,NY,New York,WAT,Hydro,2214,megawatthours
