period,value
2023-07-04T07,2042
2023-07-04T06,2134
2023-07-04T05,2114
2023-07-04T04,2379
2023-07-04T03,2894
2023-07-04T02,3248
2023-07-04T01,3294
2023-07-04T00,3773
2023-07-03T23,4061
2023-07-03T22,4197
2023-07-03T21,3782
2023-07-03T20,3824
2023-07-03T19,3646
2023-07-03T18,3539
2023-07-03T17,3343
2023-07-03T16,3433
2023-07-03T15,3489
2023-07-03T14,3317
2023-07-03T13,3008
2023-07-03T12,3023
2023-07-03T11,2538
2023-07-03T10,2310
2023-07-03T09,2154
2023-07-03T08,2096
2023-07-03T07,2107
2023-07-03T06,2189
2023-07-03T05,2192
2023-07-03T04,2411
2023-07-03T03,2940
2023-07-03T02,3581
2023-07-03T01,3642
2023-07-03T00,3832
2023-07-02T23,3861
2023-07-02T22,3872
2023-07-02T21,3609
2023-07-02T20,3471
2023-07-02T19,3620
2023-07-02T18,3601
2023-07-02T17,3319
2023-07-02T16,3203
2023-07-02T15,3215
2023-07-02T14,2930
2023-07-02T13,2743
2023-07-02T12,2624
2023-07-02T11,2339
2023-07-02T10,2182
2023-07-02T09,2146
2023-07-02T08,2259
2023-07-02T07,2314
2023-07-02T06,2477
2023-07-02T05,2499
2023-07-02T04,2713
2023-07-02T03,3362
2023-07-02T02,3319
2023-07-02T01,3397
2023-07-02T00,3627
2023-07-01T23,3422
2023-07-01T22,3664
2023-07-01T21,3743
2023-07-01T20,3632
2023-07-01T19,3572
2023-07-01T18,3667
2023-07-01T17,3547
2023-07-01T16,3413
2023-07-01T15,3267
2023-07-01T14,3192
2023-07-01T13,2960
2023-07-01T12,2816
2023-07-01T11,2432
2023-07-01T10,2159
2023-07-01T09,2198
2023-07-01T08,2116
2023-07-01T07,2170
2023-07-01T06,2249
2023-07-01T05,2346
2023-07-01T04,2717
2023-07-01T03,3293
2023-07-01T02,3484
2023-07-01T01,3307
2023-07-01T00,3422
2023-06-30T23,3440
2023-06-30T22,3427
2023-06-30T21,3405
2023-06-30T20,3486
2023-06-30T19,3394
2023-06-30T18,3558
2023-06-30T17,3357
2023-06-30T16,3328
2023-06-30T15,3175
2023-06-30T14,3072
2023-06-30T13,3100
2023-06-30T12,2962
2023-06-30T11,2328
2023-06-30T10,1969
2023-06-30T09,1878
2023-06-30T08,1924
2023-06-30T07,2000
2023-06-30T06,2064
2023-06-30T05,2135
2023-06-30T04,2234
2023-06-30T03,2858
2023-06-30T02,3304
2023-06-30T01,3142
2023-06-30T00,3424
2023-06-29T23,3700
2023-06-29T22,3713
2023-06-29T21,3662
2023-06-29T20,3630
2023-06-29T19,3436
2023-06-29T18,3355
2023-06-29T17,3352
2023-06-29T16,3109
2023-06-29T15,3106
2023-06-29T14,2965
2023-06-29T13,2868
2023-06-29T12,2748
2023-06-29T11,2259
2023-06-29T10,1907
2023-06-29T09,1848
2023-06-29T08,1902
2023-06-29T07,1830
2023-06-29T06,1928
2023-06-29T05,1956
2023-06-29T04,2368
2023-06-29T03,3041
2023-06-29T02,3365
2023-06-29T01,3399
2023-06-29T00,3522
2023-06-28T23,3755
2023-06-28T22,3755
2023-06-28T21,3735
2023-06-28T20,3734
2023-06-28T19,3735
2023-06-28T18,3765
2023-06-28T17,3565
2023-06-28T16,3733
2023-06-28T15,3344
2023-06-28T14,3153
2023-06-28T13,3188
2023-06-28T12,3082
2023-06-28T11,2318
2023-06-28T10,2350
2023-06-28T09,2354
2023-06-28T08,2369
2023-06-28T07,2347
2023-06-28T06,2241
2023-06-28T05,2323
2023-06-28T04,2492
2023-06-28T03,3107
2023-06-28T02,3344
2023-06-28T01,3183
2023-06-28T00,3489
2023-06-27T23,3751
2023-06-27T22,4044
2023-06-27T21,3962
2023-06-27T20,3420
2023-06-27T19,3427
2023-06-27T18,3346
2023-06-27T17,3375
2023-06-27T16,3447
2023-06-27T15,3511
2023-06-27T14,3205
2023-06-27T13,3016
2023-06-27T12,2898
2023-06-27T11,2311
2023-06-27T10,2029
2023-06-27T09,1971
2023-06-27T08,2026
2023-06-27T07,2010
2023-06-27T06,2050
2023-06-27T05,2112
2023-06-27T04,2323
2023-06-27T03,2643
2023-06-27T02,2824
2023-06-27T01,2884
2023-06-27T00,2849
2023-06-26T23,2993
2023-06-26T22,3351
2023-06-26T21,3474
2023-06-26T20,3269
2023-06-26T19,3412
2023-06-26T18,3460
2023-06-26T17,3534
2023-06-26T16,3553
2023-06-26T15,3401
2023-06-26T14,3049
2023-06-26T13,2885
2023-06-26T12,2626
2023-06-26T11,2150
2023-06-26T10,1903
2023-06-26T09,1758
2023-06-26T08,1766
2023-06-26T07,1802
2023-06-26T06,1855
2023-06-26T05,1982
2023-06-26T04,2310
2023-06-26T03,2865
2023-06-26T02,3744
2023-06-26T01,3579
2023-06-26T00,3921
2023-06-25T23,4226
2023-06-25T22,3839
2023-06-25T21,3641
2023-06-25T20,3413
2023-06-25T19,3331
2023-06-25T18,3444
2023-06-25T17,3244
2023-06-25T16,3173
2023-06-25T15,3090
2023-06-25T14,2990
2023-06-25T13,2773
2023-06-25T12,2487
2023-06-25T11,1988
2023-06-25T10,1879
2023-06-25T09,1875
2023-06-25T08,1907
2023-06-25T07,1979
2023-06-25T06,1961
2023-06-25T05,2048
2023-06-25T04,2203
2023-06-25T03,2692
2023-06-25T02,3536
2023-06-25T01,3514
2023-06-25T00,3236
2023-06-24T23,3090
2023-06-24T22,3146
2023-06-24T21,3177
2023-06-24T20,3242
2023-06-24T19,3331
2023-06-24T18,3342
2023-06-24T17,3556
2023-06-24T16,3459
2023-06-24T15,3388
2023-06-24T14,3345
2023-06-24T13,3141
2023-06-24T12,2674
2023-06-24T11,2164
2023-06-24T10,2339
2023-06-24T09,2293
2023-06-24T08,2133
2023-06-24T07,2171
2023-06-24T06,2246
2023-06-24T05,2239
2023-06-24T04,2552
2023-06-24T03,2992
2023-06-24T02,3511
2023-06-24T01,3280
2023-06-24T00,3465
2023-06-23T23,3435
2023-06-23T22,3642
2023-06-23T21,3676
2023-06-23T20,3713
2023-06-23T19,3792
2023-06-23T18,3632
2023-06-23T17,3389
2023-06-23T16,3698
2023-06-23T15,3579
2023-06-23T14,3313
2023-06-23T13,3241
2023-06-23T12,3120
2023-06-23T11,2379
2023-06-23T10,2304
2023-06-23T09,2186
2023-06-23T08,2163
2023-06-23T07,2140
2023-06-23T06,2167
2023-06-23T05,2176
2023-06-23T04,2493
2023-06-23T03,3272
2023-06-23T02,3596
2023-06-23T01,3697
2023-06-23T00,3959
2023-06-22T23,3869
2023-06-22T22,3690
2023-06-22T21,3507
2023-06-22T20,3248
2023-06-22T19,3242
2023-06-22T18,3205
2023-06-22T17,3249
2023-06-22T16,3207
2023-06-22T15,3095
2023-06-22T14,2959
2023-06-22T13,2854
2023-06-22T12,2777
2023-06-22T11,2226
2023-06-22T10,2144
2023-06-22T09,1914
2023-06-22T08,1976
2023-06-22T07,2004
2023-06-22T06,2094
2023-06-22T05,2203
2023-06-22T04,2365
2023-06-22T03,3027
2023-06-22T02,3220
2023-06-22T01,3500
2023-06-22T00,3645
2023-06-21T23,3187
2023-06-21T22,3171
2023-06-21T21,3106
2023-06-21T20,3020
2023-06-21T19,3121
2023-06-21T18,3115
2023-06-21T17,3086
2023-06-21T16,3127
2023-06-21T15,3146
2023-06-21T14,3041
2023-06-21T13,3026
2023-06-21T12,2581
2023-06-21T11,1957
2023-06-21T10,1786
2023-06-21T09,1935
2023-06-21T08,1970
2023-06-21T07,1982
2023-06-21T06,2019
2023-06-21T05,2067
2023-06-21T04,2414
2023-06-21T03,2985
2023-06-21T02,3294
2023-06-21T01,3615
2023-06-21T00,3660
2023-06-20T23,3828
2023-06-20T22,3986
2023-06-20T21,3574
2023-06-20T20,3403
2023-06-20T19,3386
2023-06-20T18,3409
2023-06-20T17,3380
2023-06-20T16,3256
2023-06-20T15,3292
2023-06-20T14,3253
2023-06-20T13,3193
2023-06-20T12,2817
2023-06-20T11,2410
2023-06-20T10,2062
2023-06-20T09,2003
2023-06-20T08,2000
2023-06-20T07,1991
2023-06-20T06,2078
2023-06-20T05,2109
2023-06-20T04,2341
2023-06-20T03,2912
2023-06-20T02,3331
2023-06-20T01,3659
2023-06-20T00,3820
2023-06-19T23,4126
2023-06-19T22,4358
2023-06-19T21,4218
2023-06-19T20,4121
2023-06-19T19,3812
2023-06-19T18,3327
2023-06-19T17,3240
2023-06-19T16,3258
2023-06-19T15,3242
2023-06-19T14,3089
2023-06-19T13,3090
2023-06-19T12,2932
2023-06-19T11,2414
2023-06-19T10,2187
2023-06-19T09,2079
2023-06-19T08,2058
2023-06-19T07,2078
2023-06-19T06,2206
2023-06-19T05,2274
2023-06-19T04,2449
2023-06-19T03,2821
2023-06-19T02,3145
2023-06-19T01,3259
2023-06-19T00,3449
2023-06-18T23,3376
2023-06-18T22,3411
2023-06-18T21,3310
2023-06-18T20,3291
2023-06-18T19,3203
2023-06-18T18,3209
2023-06-18T17,3216
2023-06-18T16,3044
2023-06-18T15,2924
2023-06-18T14,2652
2023-06-18T13,2568
2023-06-18T12,2326
2023-06-18T11,2145
2023-06-18T10,1994
2023-06-18T09,1974
2023-06-18T08,2024
2023-06-18T07,2043
2023-06-18T06,2116
2023-06-18T05,2169
2023-06-18T04,2418
2023-06-18T03,2726
2023-06-18T02,3092
2023-06-18T01,3219
2023-06-18T00,3182
2023-06-17T23,3103
2023-06-17T22,3161
2023-06-17T21,3112
2023-06-17T20,3046
2023-06-17T19,2954
2023-06-17T18,3031
2023-06-17T17,3106
2023-06-17T16,3118
2023-06-17T15,3084
2023-06-17T14,3025
2023-06-17T13,2968
2023-06-17T12,2747
2023-06-17T11,2283
2023-06-17T10,2203
2023-06-17T09,2185
2023-06-17T08,2176
2023-06-17T07,2188
2023-06-17T06,2213
2023-06-17T05,2223
2023-06-17T04,2450
2023-06-17T03,2810
2023-06-17T02,3219
2023-06-17T01,3351
2023-06-17T00,3439
2023-06-16T23,3458
2023-06-16T22,3722
2023-06-16T21,3624
2023-06-16T20,3487
2023-06-16T19,3420
2023-06-16T18,3267
2023-06-16T17,3273
2023-06-16T16,3522
2023-06-16T15,3460
2023-06-16T14,3443
2023-06-16T13,3366
2023-06-16T12,3223
2023-06-16T11,2619
2023-06-16T10,2396
2023-06-16T09,2301
2023-06-16T08,2319
2023-06-16T07,2337
2023-06-16T06,2464
2023-06-16T05,2403
2023-06-16T04,2630
2023-06-16T03,3096
2023-06-16T02,3462
2023-06-16T01,3715
2023-06-16T00,3710
2023-06-15T23,3549
2023-06-15T22,3464
2023-06-15T21,3583
2023-06-15T20,3162
2023-06-15T19,3176
2023-06-15T18,3318
2023-06-15T17,3237
2023-06-15T16,3163
2023-06-15T15,3000
2023-06-15T14,3020
2023-06-15T13,3061
2023-06-15T12,3061
2023-06-15T11,2706
2023-06-15T10,2081
2023-06-15T09,1951
2023-06-15T08,1940
2023-06-15T07,1964
2023-06-15T06,2083
2023-06-15T05,2212
2023-06-15T04,2430
2023-06-15T03,2795
2023-06-15T02,3050
2023-06-15T01,3084
2023-06-15T00,3073
2023-06-14T23,3029
2023-06-14T22,3312
2023-06-14T21,3071
2023-06-14T20,2951
2023-06-14T19,2914
2023-06-14T18,2922
2023-06-14T17,3012
2023-06-14T16,3049
2023-06-14T15,3015
2023-06-14T14,2908
2023-06-14T13,2786
2023-06-14T12,2728
2023-06-14T11,2147
2023-06-14T10,1778
2023-06-14T09,1808
2023-06-14T08,1801
2023-06-14T07,1800
2023-06-14T06,1841
2023-06-14T05,1900
2023-06-14T04,2365
2023-06-14T03,2755
2023-06-14T02,3019
2023-06-14T01,3006
2023-06-14T00,2984
2023-06-13T23,3000
2023-06-13T22,3136
2023-06-13T21,3041
2023-06-13T20,2987
2023-06-13T19,3006
2023-06-13T18,2943
2023-06-13T17,2923
2023-06-13T16,2912
2023-06-13T15,3015
2023-06-13T14,2863
2023-06-13T13,2828
2023-06-13T12,2748
2023-06-13T11,2188
2023-06-13T10,1771
2023-06-13T09,1471
2023-06-13T08,1408
2023-06-13T07,1695
2023-06-13T06,2036
2023-06-13T05,2175
2023-06-13T04,2947
2023-06-13T03,2770
2023-06-13T02,2752
2023-06-13T01,2536
2023-06-13T00,2788
2023-06-12T23,3344
2023-06-12T22,3363
2023-06-12T21,3150
2023-06-12T20,3004
2023-06-12T19,2993
2023-06-12T18,3131
2023-06-12T17,3029
2023-06-12T16,2706
2023-06-12T15,2701
2023-06-12T14,2567
2023-06-12T13,2462
2023-06-12T12,2228
2023-06-12T11,1770
2023-06-12T10,1567
2023-06-12T09,1726
2023-06-12T08,1733
2023-06-12T07,1823
2023-06-12T06,2036
2023-06-12T05,2097
2023-06-12T04,2360
2023-06-12T03,2539
2023-06-12T02,2751
2023-06-12T01,2642
2023-06-12T00,2981
2023-06-11T23,3366
2023-06-11T22,3577
2023-06-11T21,3527
2023-06-11T20,2894
2023-06-11T19,2935
2023-06-11T18,2668
2023-06-11T17,2595
2023-06-11T16,2561
2023-06-11T15,2509
2023-06-11T14,2234
2023-06-11T13,2165
2023-06-11T12,2237
2023-06-11T11,1974
2023-06-11T10,1979
2023-06-11T09,2016
2023-06-11T08,1985
2023-06-11T07,2014
2023-06-11T06,2018
2023-06-11T05,2103
2023-06-11T04,2451
2023-06-11T03,2861
2023-06-11T02,3163
2023-06-11T01,3236
2023-06-11T00,3249
2023-06-10T23,2897
2023-06-10T22,2924
2023-06-10T21,2863
2023-06-10T20,2898
2023-06-10T19,2772
2023-06-10T18,2761
2023-06-10T17,2707
2023-06-10T16,2676
2023-06-10T15,2634
2023-06-10T14,2689
2023-06-10T13,2773
2023-06-10T12,2743
2023-06-10T11,2332
2023-06-10T10,1986
2023-06-10T09,1959
2023-06-10T08,1959
2023-06-10T07,1981
2023-06-10T06,2026
2023-06-10T05,2113
2023-06-10T04,2591
2023-06-10T03,3075
2023-06-10T02,3056
2023-06-10T01,3117
2023-06-10T00,3156
2023-06-09T23,3158
2023-06-09T22,3155
2023-06-09T21,3182
2023-06-09T20,3066
2023-06-09T19,3014
2023-06-09T18,3024
2023-06-09T17,3052
2023-06-09T16,2956
2023-06-09T15,2905
2023-06-09T14,2913
2023-06-09T13,2912
2023-06-09T12,2847
2023-06-09T11,2380
2023-06-09T10,2287
2023-06-09T09,2242
2023-06-09T08,2253
2023-06-09T07,2288
2023-06-09T06,2314
2023-06-09T05,2387
2023-06-09T04,2263
2023-06-09T03,2520
2023-06-09T02,2919
2023-06-09T01,2875
2023-06-09T00,2878
2023-06-08T23,2754
2023-06-08T22,2755
2023-06-08T21,2986
2023-06-08T20,2903
2023-06-08T19,2965
2023-06-08T18,2827
2023-06-08T17,2649
2023-06-08T16,2730
2023-06-08T15,2790
2023-06-08T14,2759
2023-06-08T13,2595
2023-06-08T12,2542
2023-06-08T11,2097
2023-06-08T10,2127
2023-06-08T09,2108
2023-06-08T08,2154
2023-06-08T07,2202
2023-06-08T06,2148
2023-06-08T05,2153
2023-06-08T04,2203
2023-06-08T03,2463
2023-06-08T02,2760
2023-06-08T01,2846
2023-06-08T00,2876
2023-06-07T23,2929
2023-06-07T22,2910
2023-06-07T21,2904
2023-06-07T20,2760
2023-06-07T19,2734
2023-06-07T18,2905
2023-06-07T17,2939
2023-06-07T16,3008
2023-06-07T15,2973
2023-06-07T14,2650
2023-06-07T13,2622
2023-06-07T12,2468
2023-06-07T11,2198
2023-06-07T10,1886
2023-06-07T09,1827
2023-06-07T08,1844
2023-06-07T07,1943
2023-06-07T06,1929
2023-06-07T05,1983
2023-06-07T04,2197
2023-06-07T03,2289
2023-06-07T02,2856
2023-06-07T01,2944
2023-06-07T00,3108
2023-06-06T23,3018
2023-06-06T22,3100
2023-06-06T21,3002
2023-06-06T20,2968
2023-06-06T19,2992
2023-06-06T18,3068
2023-06-06T17,3033
2023-06-06T16,3053
2023-06-06T15,2965
2023-06-06T14,2916
2023-06-06T13,2925
2023-06-06T12,2581
2023-06-06T11,2146
2023-06-06T10,1917
2023-06-06T09,1828
2023-06-06T08,1802
2023-06-06T07,1809
2023-06-06T06,1820
2023-06-06T05,1778
2023-06-06T04,2002
2023-06-06T03,2524
2023-06-06T02,2819
2023-06-06T01,3167
2023-06-06T00,3247
2023-06-05T23,3394
2023-06-05T22,3467
2023-06-05T21,3347
2023-06-05T20,3127
2023-06-05T19,3059
2023-06-05T18,3068
2023-06-05T17,2920
2023-06-05T16,2695
2023-06-05T15,2679
2023-06-05T14,2617
2023-06-05T13,3014
2023-06-05T12,2390
2023-06-05T11,1735
2023-06-05T10,1617
2023-06-05T09,1684
2023-06-05T08,1725
2023-06-05T07,1733
2023-06-05T06,1770
2023-06-05T05,1700
2023-06-05T04,2042
2023-06-05T03,2344
2023-06-05T02,2591
2023-06-05T01,2613
2023-06-05T00,2628
2023-06-04T23,2584
2023-06-04T22,2693
2023-06-04T21,2566
2023-06-04T20,2485
2023-06-04T19,2427
2023-06-04T18,2434
2023-06-04T17,2616
2023-06-04T16,2573
2023-06-04T15,2533
2023-06-04T14,2455
2023-06-04T13,2287
2023-06-04T12,2160
2023-06-04T11,1800
2023-06-04T10,1776
2023-06-04T09,1830
2023-06-04T08,1798
2023-06-04T07,1890
2023-06-04T06,1864
2023-06-04T05,1944
2023-06-04T04,2059
2023-06-04T03,2397
2023-06-04T02,2603
2023-06-04T01,2642
2023-06-04T00,2797
2023-06-03T23,2753
2023-06-03T22,2836
2023-06-03T21,2688
2023-06-03T20,2768
2023-06-03T19,2756
2023-06-03T18,2792
2023-06-03T17,2722
2023-06-03T16,2757
2023-06-03T15,2817
2023-06-03T14,2769
2023-06-03T13,2724
2023-06-03T12,2510
2023-06-03T11,1968
2023-06-03T10,1976
2023-06-03T09,1857
2023-06-03T08,1978
2023-06-03T07,1942
2023-06-03T06,2014
2023-06-03T05,2111
2023-06-03T04,2268
2023-06-03T03,2792
2023-06-03T02,3130
2023-06-03T01,3221
2023-06-03T00,3591
2023-06-02T23,4027
2023-06-02T22,4251
2023-06-02T21,4194
2023-06-02T20,4148
2023-06-02T19,3987
2023-06-02T18,3698
2023-06-02T17,3060
2023-06-02T16,2853
2023-06-02T15,2965
2023-06-02T14,3234
2023-06-02T13,3088
2023-06-02T12,3067
2023-06-02T11,2389
2023-06-02T10,2122
2023-06-02T09,2076
2023-06-02T08,2077
2023-06-02T07,2040
2023-06-02T06,2117
2023-06-02T05,2107
2023-06-02T04,2490
2023-06-02T03,3124
2023-06-02T02,3694
2023-06-02T01,3547
2023-06-02T00,4220
2023-06-01T23,4377
2023-06-01T22,4374
2023-06-01T21,4638
2023-06-01T20,4034
2023-06-01T19,3763
2023-06-01T18,3718
2023-06-01T17,3474
2023-06-01T16,3312
2023-06-01T15,3252
2023-06-01T14,3169
2023-06-01T13,3279
2023-06-01T12,3187
2023-06-01T11,2552
2023-06-01T10,2066
2023-06-01T09,1867
2023-06-01T08,1903
2023-06-01T07,1973
2023-06-01T06,2032
2023-06-01T05,2154
2023-06-01T04,2562
2023-06-01T03,3137
2023-06-01T02,3417
2023-06-01T01,3764
2023-06-01T00,4019
2023-05-31T23,4123
2023-05-31T22,3907
2023-05-31T21,3963
2023-05-31T20,3321
2023-05-31T19,3193
2023-05-31T18,3163
2023-05-31T17,3110
2023-05-31T16,3070
2023-05-31T15,3057
2023-05-31T14,2996
2023-05-31T13,3016
2023-05-31T12,2990
2023-05-31T11,2483
2023-05-31T10,2055
2023-05-31T09,1936
2023-05-31T08,1893
2023-05-31T07,1690
2023-05-31T06,2052
2023-05-31T05,2505
2023-05-31T04,3078
2023-05-31T03,3436
2023-05-31T02,3661
2023-05-31T01,3670
2023-05-31T00,3640
2023-05-30T23,3899
2023-05-30T22,3835
2023-05-30T21,3491
2023-05-30T20,3350
2023-05-30T19,3343
2023-05-30T18,3277
2023-05-30T17,3270
2023-05-30T16,3400
2023-05-30T15,3392
2023-05-30T14,3402
2023-05-30T13,3313
2023-05-30T12,3117
2023-05-30T11,2569
2023-05-30T10,1731
2023-05-30T09,1549
2023-05-30T08,1562
2023-05-30T07,1834
2023-05-30T06,1865
2023-05-30T05,1703
2023-05-30T04,2481
2023-05-30T03,3019
2023-05-30T02,3197
2023-05-30T01,3406
2023-05-30T00,3537
2023-05-29T23,3580
2023-05-29T22,3535
2023-05-29T21,3386
2023-05-29T20,3219
2023-05-29T19,3099
2023-05-29T18,3105
2023-05-29T17,3059
2023-05-29T16,2930
2023-05-29T15,2832
2023-05-29T14,2678
2023-05-29T13,2661
2023-05-29T12,2596
2023-05-29T11,2248
2023-05-29T10,1992
2023-05-29T09,2015
2023-05-29T08,2001
2023-05-29T07,2040
2023-05-29T06,2045
2023-05-29T05,2017
2023-05-29T04,2487
2023-05-29T03,3080
2023-05-29T02,3070
2023-05-29T01,2954
2023-05-29T00,2966
2023-05-28T23,2980
2023-05-28T22,3121
2023-05-28T21,3113
2023-05-28T20,3015
2023-05-28T19,2978
2023-05-28T18,2942
2023-05-28T17,2851
2023-05-28T16,2812
2023-05-28T15,2854
2023-05-28T14,2818
2023-05-28T13,2812
2023-05-28T12,2539
2023-05-28T11,2074
2023-05-28T10,2053
2023-05-28T09,2057
2023-05-28T08,2080
2023-05-28T07,2047
2023-05-28T06,2055
2023-05-28T05,2045
2023-05-28T04,2445
2023-05-28T03,2875
2023-05-28T02,3415
2023-05-28T01,3342
2023-05-28T00,3460
2023-05-27T23,3448
2023-05-27T22,3290
2023-05-27T21,3171
2023-05-27T20,3064
2023-05-27T19,3038
2023-05-27T18,3043
2023-05-27T17,2918
2023-05-27T16,2944
2023-05-27T15,2884
2023-05-27T14,2833
2023-05-27T13,2824
2023-05-27T12,2656
2023-05-27T11,2239
2023-05-27T10,2122
2023-05-27T09,2084
2023-05-27T08,2076
2023-05-27T07,2077
2023-05-27T06,2059
2023-05-27T05,2089
2023-05-27T04,2463
2023-05-27T03,2890
2023-05-27T02,3282
2023-05-27T01,3494
2023-05-27T00,3590
2023-05-26T23,3506
2023-05-26T22,3397
2023-05-26T21,3361
2023-05-26T20,3279
2023-05-26T19,3291
2023-05-26T18,3270
2023-05-26T17,3288
2023-05-26T16,3231
2023-05-26T15,3233
2023-05-26T14,3321
2023-05-26T13,3312
2023-05-26T12,3428
2023-05-26T11,2936
2023-05-26T10,2629
2023-05-26T09,2363
2023-05-26T08,2296
2023-05-26T07,2305
2023-05-26T06,2484
2023-05-26T05,2292
2023-05-26T04,2755
2023-05-26T03,3286
2023-05-26T02,3433
2023-05-26T01,3519
2023-05-26T00,3482
2023-05-25T23,3551
2023-05-25T22,3486
2023-05-25T21,3482
2023-05-25T20,3342
2023-05-25T19,3356
2023-05-25T18,3405
2023-05-25T17,3379
2023-05-25T16,3403
2023-05-25T15,3363
2023-05-25T14,3416
2023-05-25T13,3126
2023-05-25T12,2969
2023-05-25T11,2669
2023-05-25T10,2442
2023-05-25T09,2290
2023-05-25T08,2159
2023-05-25T07,2105
2023-05-25T06,1972
2023-05-25T05,2208
2023-05-25T04,2344
2023-05-25T03,2650
2023-05-25T02,3003
2023-05-25T01,3390
2023-05-25T00,3506
2023-05-24T23,3126
2023-05-24T22,2928
2023-05-24T21,3163
2023-05-24T20,3053
2023-05-24T19,3225
2023-05-24T18,3132
2023-05-24T17,3122
2023-05-24T16,3078
2023-05-24T15,3065
2023-05-24T14,3054
2023-05-24T13,3057
2023-05-24T12,3050
2023-05-24T11,2663
2023-05-24T10,2409
2023-05-24T09,2274
2023-05-24T08,2202
2023-05-24T07,2253
2023-05-24T06,2275
2023-05-24T05,2407
2023-05-24T04,2444
2023-05-24T03,2937
2023-05-24T02,3236
2023-05-24T01,3377
2023-05-24T00,3456
2023-05-23T23,3358
2023-05-23T22,3417
2023-05-23T21,3378
2023-05-23T20,3439
2023-05-23T19,3377
2023-05-23T18,3277
2023-05-23T17,3298
2023-05-23T16,3229
2023-05-23T15,3181
2023-05-23T14,3131
2023-05-23T13,3117
2023-05-23T12,2828
2023-05-23T11,2209
2023-05-23T10,1975
2023-05-23T09,2237
2023-05-23T08,2173
2023-05-23T07,2262
2023-05-23T06,2305
2023-05-23T05,2300
2023-05-23T04,2662
2023-05-23T03,2955
2023-05-23T02,3237
2023-05-23T01,3641
2023-05-23T00,3517
2023-05-22T23,3512
2023-05-22T22,3492
2023-05-22T21,3365
2023-05-22T20,3255
2023-05-22T19,3387
2023-05-22T18,3280
2023-05-22T17,3352
2023-05-22T16,3328
2023-05-22T15,3226
2023-05-22T14,3023
2023-05-22T13,2906
2023-05-22T12,2971
2023-05-22T11,2699
2023-05-22T10,2488
2023-05-22T09,2454
2023-05-22T08,2318
2023-05-22T07,2466
2023-05-22T06,2520
2023-05-22T05,2631
2023-05-22T04,3117
2023-05-22T03,3359
2023-05-22T02,3472
2023-05-22T01,3617
2023-05-22T00,3409
2023-05-21T23,3263
2023-05-21T22,3381
2023-05-21T21,3419
2023-05-21T20,3220
2023-05-21T19,3188
2023-05-21T18,3037
2023-05-21T17,3011
2023-05-21T16,2992
2023-05-21T15,3019
2023-05-21T14,2864
2023-05-21T13,2641
2023-05-21T12,2317
2023-05-21T11,1629
2023-05-21T10,1313
2023-05-21T09,1271
2023-05-21T08,1296
2023-05-21T07,1308
2023-05-21T06,1334
2023-05-21T05,1460
2023-05-21T04,2090
2023-05-21T03,2543
2023-05-21T02,2489
2023-05-21T01,3025
2023-05-21T00,2823
2023-05-20T23,2843
2023-05-20T22,2784
2023-05-20T21,3357
2023-05-20T20,3534
2023-05-20T19,3601
2023-05-20T18,3417
2023-05-20T17,3283
2023-05-20T16,3513
2023-05-20T15,3442
2023-05-20T14,3017
2023-05-20T13,2946
2023-05-20T12,2651
2023-05-20T11,2126
2023-05-20T10,1882
2023-05-20T09,1709
2023-05-20T08,1762
2023-05-20T07,2170
2023-05-20T06,2464
2023-05-20T05,2592
2023-05-20T04,2820
