period,value
2024-01-14T12,3477
2024-01-14T11,3263
2024-01-14T10,3246
2024-01-14T09,3266
2024-01-14T08,3228
2024-01-14T07,2850
2024-01-14T06,2758
2024-01-14T05,3276
2024-01-14T04,3535
2024-01-14T03,3625
2024-01-14T02,3638
2024-01-14T01,3787
2024-01-14T00,3855
2024-01-13T23,3911
2024-01-13T22,3725
2024-01-13T21,3710
2024-01-13T20,3645
2024-01-13T19,3760
2024-01-13T18,3761
2024-01-13T17,3783
2024-01-13T16,3660
2024-01-13T15,3586
2024-01-13T14,3534
2024-01-13T13,2986
2024-01-13T12,2811
2024-01-13T11,2511
2024-01-13T10,2453
2024-01-13T09,2474
2024-01-13T08,2458
2024-01-13T07,2566
2024-01-13T06,2687
2024-01-13T05,3005
2024-01-13T04,3382
2024-01-13T03,3441
2024-01-13T02,3496
2024-01-13T01,3558
2024-01-13T00,3575
2024-01-12T23,3738
2024-01-12T22,3673
2024-01-12T21,3578
2024-01-12T20,3472
2024-01-12T19,3734
2024-01-12T18,3711
2024-01-12T17,3777
2024-01-12T16,3669
2024-01-12T15,3681
2024-01-12T14,3662
2024-01-12T13,3635
2024-01-12T12,3102
2024-01-12T11,2608
2024-01-12T10,2567
2024-01-12T09,2572
2024-01-12T08,2570
2024-01-12T07,2650
2024-01-12T06,2676
2024-01-12T05,2769
2024-01-12T04,3372
2024-01-12T03,3590
2024-01-12T02,3688
2024-01-12T01,3820
2024-01-12T00,3975
2024-01-11T23,3821
2024-01-11T22,3625
2024-01-11T21,3658
2024-01-11T20,3675
2024-01-11T19,3769
2024-01-11T18,3580
2024-01-11T17,3872
2024-01-11T16,3772
2024-01-11T15,3957
2024-01-11T14,3847
2024-01-11T13,3764
2024-01-11T12,3314
2024-01-11T11,2717
2024-01-11T10,2621
2024-01-11T09,2608
2024-01-11T08,2652
2024-01-11T07,2710
2024-01-11T06,2647
2024-01-11T05,2962
2024-01-11T04,3471
2024-01-11T03,3727
2024-01-11T02,3880
2024-01-11T01,3780
2024-01-11T00,3529
2024-01-10T23,3688
2024-01-10T22,3697
2024-01-10T21,3734
2024-01-10T20,3688
2024-01-10T19,3786
2024-01-10T18,3644
2024-01-10T17,3702
2024-01-10T16,3682
2024-01-10T15,3661
2024-01-10T14,3617
2024-01-10T13,3610
2024-01-10T12,2919
2024-01-10T11,2615
2024-01-10T10,2376
2024-01-10T09,2260
2024-01-10T08,2226
2024-01-10T07,2285
2024-01-10T06,2435
2024-01-10T05,2601
2024-01-10T04,3207
2024-01-10T03,3412
2024-01-10T02,3695
2024-01-10T01,3924
2024-01-10T00,4080
2024-01-09T23,4212
2024-01-09T22,4021
2024-01-09T21,3732
2024-01-09T20,3623
2024-01-09T19,3661
2024-01-09T18,3638
2024-01-09T17,3674
2024-01-09T16,3929
2024-01-09T15,3536
2024-01-09T14,3492
2024-01-09T13,3511
2024-01-09T12,2857
2024-01-09T11,2617
2024-01-09T10,2502
2024-01-09T09,2542
2024-01-09T08,2541
2024-01-09T07,2582
2024-01-09T06,2564
2024-01-09T05,2683
2024-01-09T04,3192
2024-01-09T03,3704
2024-01-09T02,3787
2024-01-09T01,4044
2024-01-09T00,4161
2024-01-08T23,4269
2024-01-08T22,3988
2024-01-08T21,3764
2024-01-08T20,3677
2024-01-08T19,3882
2024-01-08T18,3964
2024-01-08T17,4027
2024-01-08T16,3888
2024-01-08T15,3724
2024-01-08T14,3536
2024-01-08T13,3455
2024-01-08T12,2875
2024-01-08T11,2652
2024-01-08T10,2538
2024-01-08T09,2492
2024-01-08T08,2534
2024-01-08T07,2539
2024-01-08T06,2602
2024-01-08T05,2619
2024-01-08T04,3057
2024-01-08T03,3294
2024-01-08T02,3258
2024-01-08T01,3334
2024-01-08T00,3353
2024-01-07T23,3457
2024-01-07T22,3351
2024-01-07T21,3336
2024-01-07T20,3398
2024-01-07T19,3437
2024-01-07T18,3474
2024-01-07T17,3506
2024-01-07T16,3284
2024-01-07T15,3247
2024-01-07T14,3073
2024-01-07T13,2676
2024-01-07T12,2627
2024-01-07T11,2466
2024-01-07T10,2468
2024-01-07T09,2362
2024-01-07T08,2393
2024-01-07T07,2367
2024-01-07T06,2401
2024-01-07T05,2736
2024-01-07T04,3304
2024-01-07T03,3712
2024-01-07T02,3830
2024-01-07T01,4217
2024-01-07T00,4326
2024-01-06T23,4009
2024-01-06T22,3453
2024-01-06T21,3461
2024-01-06T20,3479
2024-01-06T19,3436
2024-01-06T18,3466
2024-01-06T17,3455
2024-01-06T16,3538
2024-01-06T15,3450
2024-01-06T14,3405
2024-01-06T13,3354
2024-01-06T12,2786
2024-01-06T11,2621
2024-01-06T10,2621
2024-01-06T09,2635
2024-01-06T08,2626
2024-01-06T07,2694
2024-01-06T06,2697
2024-01-06T05,2892
2024-01-06T04,3449
2024-01-06T03,3756
2024-01-06T02,3933
2024-01-06T01,3951
2024-01-06T00,4091
2024-01-05T23,4318
2024-01-05T22,4231
2024-01-05T21,4056
2024-01-05T20,3955
2024-01-05T19,3845
2024-01-05T18,3802
2024-01-05T17,3817
2024-01-05T16,3813
2024-01-05T15,3753
2024-01-05T14,3680
2024-01-05T13,3740
2024-01-05T12,3130
2024-01-05T11,2825
2024-01-05T10,2738
2024-01-05T09,2762
2024-01-05T08,2760
2024-01-05T07,2822
2024-01-05T06,2693
2024-01-05T05,2898
2024-01-05T04,3503
2024-01-05T03,4070
2024-01-05T02,4339
2024-01-05T01,4376
2024-01-05T00,4313
2024-01-04T23,4447
2024-01-04T22,4175
2024-01-04T21,3867
2024-01-04T20,3828
2024-01-04T19,3724
2024-01-04T18,3719
2024-01-04T17,3832
2024-01-04T16,3844
2024-01-04T15,3748
2024-01-04T14,3728
2024-01-04T13,3690
2024-01-04T12,3042
2024-01-04T11,2777
2024-01-04T10,2616
2024-01-04T09,2621
2024-01-04T08,2609
2024-01-04T07,2601
2024-01-04T06,2678
2024-01-04T05,2898
2024-01-04T04,3488
2024-01-04T03,3897
2024-01-04T02,4029
2024-01-04T01,3926
2024-01-04T00,4040
2024-01-03T23,4250
2024-01-03T22,4196
2024-01-03T21,3905
2024-01-03T20,3920
2024-01-03T19,3871
2024-01-03T18,3862
2024-01-03T17,3805
2024-01-03T16,3958
2024-01-03T15,3773
2024-01-03T14,3806
2024-01-03T13,4030
2024-01-03T12,3417
2024-01-03T11,2834
2024-01-03T10,2805
2024-01-03T09,2762
2024-01-03T08,2746
2024-01-03T07,2879
2024-01-03T06,2888
2024-01-03T05,3344
2024-01-03T04,3579
2024-01-03T03,3814
2024-01-03T02,3936
2024-01-03T01,4059
2024-01-03T00,4276
2024-01-02T23,4321
2024-01-02T22,4103
2024-01-02T21,3956
2024-01-02T20,3795
2024-01-02T19,3832
2024-01-02T18,3743
2024-01-02T17,3773
2024-01-02T16,3816
2024-01-02T15,3898
2024-01-02T14,4016
2024-01-02T13,3843
2024-01-02T12,3459
2024-01-02T11,2908
2024-01-02T10,2787
2024-01-02T09,2750
2024-01-02T08,2732
2024-01-02T07,2746
2024-01-02T06,2849
2024-01-02T05,3507
2024-01-02T04,3586
2024-01-02T03,3663
2024-01-02T02,3842
2024-01-02T01,4040
2024-01-02T00,4118
2024-01-01T23,4084
2024-01-01T22,3853
2024-01-01T21,3747
2024-01-01T20,3567
2024-01-01T19,3576
2024-01-01T18,3569
2024-01-01T17,3578
2024-01-01T16,3577
2024-01-01T15,3550
2024-01-01T14,3565
2024-01-01T13,3461
2024-01-01T12,2929
2024-01-01T11,2757
2024-01-01T10,2737
2024-01-01T09,2752
2024-01-01T08,2709
2024-01-01T07,2719
2024-01-01T06,2765
2024-01-01T05,2975
2024-01-01T04,3361
2024-01-01T03,3456
2024-01-01T02,3560
2024-01-01T01,3486
2024-01-01T00,3667
2023-12-31T23,3722
2023-12-31T22,3648
2023-12-31T21,3528
2023-12-31T20,3604
2023-12-31T19,3632
2023-12-31T18,3682
2023-12-31T17,3731
2023-12-31T16,3593
2023-12-31T15,3548
2023-12-31T14,3434
2023-12-31T13,3413
2023-12-31T12,2876
2023-12-31T11,2566
2023-12-31T10,2552
2023-12-31T09,2572
2023-12-31T08,2618
2023-12-31T07,2620
2023-12-31T06,2675
2023-12-31T05,3126
2023-12-31T04,3673
2023-12-31T03,3679
2023-12-31T02,3864
2023-12-31T01,3960
2023-12-31T00,3996
2023-12-30T23,3969
2023-12-30T22,3901
2023-12-30T21,3961
2023-12-30T20,3872
2023-12-30T19,3870
2023-12-30T18,3857
2023-12-30T17,3869
2023-12-30T16,3853
2023-12-30T15,3832
2023-12-30T14,3758
2023-12-30T13,3534
2023-12-30T12,3105
2023-12-30T11,2695
2023-12-30T10,2659
2023-12-30T09,2648
2023-12-30T08,2645
2023-12-30T07,2665
2023-12-30T06,2671
2023-12-30T05,3067
2023-12-30T04,3693
2023-12-30T03,3846
2023-12-30T02,3850
2023-12-30T01,3783
2023-12-30T00,3903
2023-12-29T23,3880
2023-12-29T22,3750
2023-12-29T21,3790
2023-12-29T20,3807
2023-12-29T19,3820
2023-12-29T18,3862
2023-12-29T17,3991
2023-12-29T16,3730
2023-12-29T15,3669
2023-12-29T14,3548
2023-12-29T13,3556
2023-12-29T12,3417
2023-12-29T11,3054
2023-12-29T10,2981
2023-12-29T09,2877
2023-12-29T08,2857
2023-12-29T07,2782
2023-12-29T06,2891
2023-12-29T05,3402
2023-12-29T04,3515
2023-12-29T03,3658
2023-12-29T02,3528
2023-12-29T01,3646
2023-12-29T00,3723
2023-12-28T23,3996
2023-12-28T22,3651
2023-12-28T21,3549
2023-12-28T20,3523
2023-12-28T19,3534
2023-12-28T18,3593
2023-12-28T17,3565
2023-12-28T16,3522
2023-12-28T15,3513
2023-12-28T14,3481
2023-12-28T13,3394
2023-12-28T12,2885
2023-12-28T11,2534
2023-12-28T10,2587
2023-12-28T09,2654
2023-12-28T08,2624
2023-12-28T07,2596
2023-12-28T06,2591
2023-12-28T05,2777
2023-12-28T04,3340
2023-12-28T03,3911
2023-12-28T02,4032
2023-12-28T01,4007
2023-12-28T00,4056
2023-12-27T23,4118
2023-12-27T22,4015
2023-12-27T21,4092
2023-12-27T20,4074
2023-12-27T19,4065
2023-12-27T18,4047
2023-12-27T17,4059
2023-12-27T16,3914
2023-12-27T15,3866
2023-12-27T14,3797
2023-12-27T13,3395
2023-12-27T12,2884
2023-12-27T11,2668
2023-12-27T10,2588
2023-12-27T09,2577
2023-12-27T08,2569
2023-12-27T07,2567
2023-12-27T06,2578
2023-12-27T05,2728
2023-12-27T04,3243
2023-12-27T03,3716
2023-12-27T02,3746
2023-12-27T01,3828
2023-12-27T00,3799
2023-12-26T23,3808
2023-12-26T22,3780
2023-12-26T21,3812
2023-12-26T20,3807
2023-12-26T19,3759
2023-12-26T18,3685
2023-12-26T17,3693
2023-12-26T16,3687
2023-12-26T15,3668
2023-12-26T14,3577
2023-12-26T13,3204
2023-12-26T12,2636
2023-12-26T11,2567
2023-12-26T10,2433
2023-12-26T09,2424
2023-12-26T08,2419
2023-12-26T07,2429
2023-12-26T06,2454
2023-12-26T05,2547
2023-12-26T04,3211
2023-12-26T03,3366
2023-12-26T02,3383
2023-12-26T01,3411
2023-12-26T00,3455
2023-12-25T23,3499
2023-12-25T22,3472
2023-12-25T21,3391
2023-12-25T20,3394
2023-12-25T19,3382
2023-12-25T18,3371
2023-12-25T17,3403
2023-12-25T16,3410
2023-12-25T15,3400
2023-12-25T14,3249
2023-12-25T13,3200
2023-12-25T12,2727
2023-12-25T11,2419
2023-12-25T10,2378
2023-12-25T09,2338
2023-12-25T08,2326
2023-12-25T07,2429
2023-12-25T06,2402
2023-12-25T05,2727
2023-12-25T04,3235
2023-12-25T03,3408
2023-12-25T02,3430
2023-12-25T01,3479
2023-12-25T00,3465
2023-12-24T23,3502
2023-12-24T22,3636
2023-12-24T21,3648
2023-12-24T20,3631
2023-12-24T19,3528
2023-12-24T18,3508
2023-12-24T17,3506
2023-12-24T16,3630
2023-12-24T15,3622
2023-12-24T14,3510
2023-12-24T13,3378
2023-12-24T12,2849
2023-12-24T11,2470
2023-12-24T10,2393
2023-12-24T09,2310
2023-12-24T08,2302
2023-12-24T07,2406
2023-12-24T06,2470
2023-12-24T05,2886
2023-12-24T04,3239
2023-12-24T03,3541
2023-12-24T02,3566
2023-12-24T01,3683
2023-12-24T00,3814
2023-12-23T23,3885
2023-12-23T22,3765
2023-12-23T21,3620
2023-12-23T20,3765
2023-12-23T19,3641
2023-12-23T18,3548
2023-12-23T17,3609
2023-12-23T16,3588
2023-12-23T15,3672
2023-12-23T14,3645
2023-12-23T13,3554
2023-12-23T12,3042
2023-12-23T11,2539
2023-12-23T10,2498
2023-12-23T09,2550
2023-12-23T08,2548
2023-12-23T07,2710
2023-12-23T06,2756
2023-12-23T05,2871
2023-12-23T04,3531
2023-12-23T03,3642
2023-12-23T02,3557
2023-12-23T01,3633
2023-12-23T00,3824
2023-12-22T23,3888
2023-12-22T22,3713
2023-12-22T21,3599
2023-12-22T20,3616
2023-12-22T19,3549
2023-12-22T18,3496
2023-12-22T17,3516
2023-12-22T16,3502
2023-12-22T15,3409
2023-12-22T14,3557
2023-12-22T13,3463
2023-12-22T12,2876
2023-12-22T11,2623
2023-12-22T10,2498
2023-12-22T09,2597
2023-12-22T08,2513
2023-12-22T07,2539
2023-12-22T06,2533
2023-12-22T05,2981
2023-12-22T04,3661
2023-12-22T03,3876
2023-12-22T02,3895
2023-12-22T01,3710
2023-12-22T00,3925
2023-12-21T23,3911
2023-12-21T22,3863
2023-12-21T21,3581
2023-12-21T20,3423
2023-12-21T19,3397
2023-12-21T18,3282
2023-12-21T17,3355
2023-12-21T16,3388
2023-12-21T15,3421
2023-12-21T14,3446
2023-12-21T13,3518
2023-12-21T12,2995
2023-12-21T11,2539
2023-12-21T10,2498
2023-12-21T09,2467
2023-12-21T08,2432
2023-12-21T07,2533
2023-12-21T06,2559
2023-12-21T05,2859
2023-12-21T04,3462
2023-12-21T03,3753
2023-12-21T02,3923
2023-12-21T01,3932
2023-12-21T00,4099
2023-12-20T23,4127
2023-12-20T22,3942
2023-12-20T21,3795
2023-12-20T20,3792
2023-12-20T19,3726
2023-12-20T18,3666
2023-12-20T17,3689
2023-12-20T16,3879
2023-12-20T15,3897
2023-12-20T14,3846
2023-12-20T13,3984
2023-12-20T12,3522
2023-12-20T11,2886
2023-12-20T10,2744
2023-12-20T09,2669
2023-12-20T08,2662
2023-12-20T07,2704
2023-12-20T06,2903
2023-12-20T05,3343
2023-12-20T04,3609
2023-12-20T03,3885
2023-12-20T02,4017
2023-12-20T01,3961
2023-12-20T00,4004
2023-12-19T23,4152
2023-12-19T22,3976
2023-12-19T21,3939
2023-12-19T20,3926
2023-12-19T19,3887
2023-12-19T18,3839
2023-12-19T17,3819
2023-12-19T16,3828
2023-12-19T15,3545
2023-12-19T14,3625
2023-12-19T13,3600
2023-12-19T12,3382
2023-12-19T11,2932
2023-12-19T10,2818
2023-12-19T09,2643
2023-12-19T08,2679
2023-12-19T07,2641
2023-12-19T06,2634
2023-12-19T05,3195
2023-12-19T04,3382
2023-12-19T03,3705
2023-12-19T02,3762
2023-12-19T01,3702
2023-12-19T00,3787
2023-12-18T23,3776
2023-12-18T22,3763
2023-12-18T21,3691
2023-12-18T20,3640
2023-12-18T19,3393
2023-12-18T18,3342
2023-12-18T17,3460
2023-12-18T16,3610
2023-12-18T15,3579
2023-12-18T14,3346
2023-12-18T13,3332
2023-12-18T12,2795
2023-12-18T11,2549
2023-12-18T10,2363
2023-12-18T09,2352
2023-12-18T08,2399
2023-12-18T07,2453
2023-12-18T06,2471
2023-12-18T05,2562
2023-12-18T04,3015
2023-12-18T03,3257
2023-12-18T02,3364
2023-12-18T01,3369
2023-12-18T00,3375
2023-12-17T23,3325
2023-12-17T22,3271
2023-12-17T21,3334
2023-12-17T20,3301
2023-12-17T19,3322
2023-12-17T18,3476
2023-12-17T17,3639
2023-12-17T16,3597
2023-12-17T15,3478
2023-12-17T14,3211
2023-12-17T13,3041
2023-12-17T12,2598
2023-12-17T11,2281
2023-12-17T10,2170
2023-12-17T09,2188
2023-12-17T08,2167
2023-12-17T07,2260
2023-12-17T06,2363
2023-12-17T05,2551
2023-12-17T04,3061
2023-12-17T03,3608
2023-12-17T02,3718
2023-12-17T01,3732
2023-12-17T00,3723
2023-12-16T23,3755
2023-12-16T22,3728
2023-12-16T21,3755
2023-12-16T20,3667
2023-12-16T19,3635
2023-12-16T18,3502
2023-12-16T17,3628
2023-12-16T16,3599
2023-12-16T15,3674
2023-12-16T14,3450
2023-12-16T13,3375
2023-12-16T12,2974
2023-12-16T11,2606
2023-12-16T10,2582
2023-12-16T09,2549
2023-12-16T08,2497
2023-12-16T07,2600
2023-12-16T06,2647
2023-12-16T05,2716
2023-12-16T04,3382
2023-12-16T03,3655
2023-12-16T02,3768
2023-12-16T01,3770
2023-12-16T00,3834
2023-12-15T23,3791
2023-12-15T22,3698
2023-12-15T21,3729
2023-12-15T20,3590
2023-12-15T19,3327
2023-12-15T18,3434
2023-12-15T17,3425
2023-12-15T16,3485
2023-12-15T15,3486
2023-12-15T14,3548
2023-12-15T13,3580
2023-12-15T12,3356
2023-12-15T11,2868
2023-12-15T10,2671
2023-12-15T09,2446
2023-12-15T08,2651
2023-12-15T07,2727
2023-12-15T06,3372
2023-12-15T05,3253
2023-12-15T04,3616
2023-12-15T03,3770
2023-12-15T02,3780
2023-12-15T01,3748
2023-12-15T00,3885
2023-12-14T23,3853
2023-12-14T22,3700
2023-12-14T21,3872
2023-12-14T20,3693
2023-12-14T19,3573
2023-12-14T18,3568
2023-12-14T17,3443
2023-12-14T16,3470
2023-12-14T15,3486
2023-12-14T14,3529
2023-12-14T13,3850
2023-12-14T12,3554
2023-12-14T11,2917
2023-12-14T10,2850
2023-12-14T09,2685
2023-12-14T08,2648
2023-12-14T07,2581
2023-12-14T06,2639
2023-12-14T05,3054
2023-12-14T04,3362
2023-12-14T03,3623
2023-12-14T02,3883
2023-12-14T01,3851
2023-12-14T00,4063
2023-12-13T23,4199
2023-12-13T22,3892
2023-12-13T21,3650
2023-12-13T20,3538
2023-12-13T19,3442
2023-12-13T18,3446
2023-12-13T17,3525
2023-12-13T16,3684
2023-12-13T15,3699
2023-12-13T14,3714
2023-12-13T13,3650
2023-12-13T12,3060
2023-12-13T11,2635
2023-12-13T10,2445
2023-12-13T09,2399
2023-12-13T08,2396
2023-12-13T07,2403
2023-12-13T06,2406
2023-12-13T05,2475
2023-12-13T04,3077
2023-12-13T03,3348
2023-12-13T02,3802
2023-12-13T01,3714
2023-12-13T00,3725
2023-12-12T23,3736
2023-12-12T22,3699
2023-12-12T21,3705
2023-12-12T20,3622
2023-12-12T19,3582
2023-12-12T18,3542
2023-12-12T17,3601
2023-12-12T16,3725
2023-12-12T15,3667
2023-12-12T14,3703
2023-12-12T13,3596
2023-12-12T12,3196
2023-12-12T11,2641
2023-12-12T10,2538
2023-12-12T09,2452
2023-12-12T08,2471
2023-12-12T07,2460
2023-12-12T06,2484
2023-12-12T05,2697
2023-12-12T04,3170
2023-12-12T03,3636
2023-12-12T02,3624
2023-12-12T01,3704
2023-12-12T00,3720
2023-12-11T23,3983
2023-12-11T22,3686
2023-12-11T21,3734
2023-12-11T20,3747
2023-12-11T19,3580
2023-12-11T18,3701
2023-12-11T17,3694
2023-12-11T16,3730
2023-12-11T15,3587
2023-12-11T14,3462
2023-12-11T13,3689
2023-12-11T12,3005
2023-12-11T11,2487
2023-12-11T10,2409
2023-12-11T09,2331
2023-12-11T08,2370
2023-12-11T07,2419
2023-12-11T06,2453
2023-12-11T05,2785
2023-12-11T04,3462
2023-12-11T03,3752
2023-12-11T02,4061
2023-12-11T01,3875
2023-12-11T00,4136
2023-12-10T23,3948
2023-12-10T22,3737
2023-12-10T21,3763
2023-12-10T20,3657
2023-12-10T19,3619
2023-12-10T18,3589
2023-12-10T17,3643
2023-12-10T16,3646
2023-12-10T15,3576
2023-12-10T14,3583
2023-12-10T13,3273
2023-12-10T12,2782
2023-12-10T11,2490
2023-12-10T10,2361
2023-12-10T09,2253
2023-12-10T08,2113
2023-12-10T07,2134
2023-12-10T06,2249
2023-12-10T05,2477
2023-12-10T04,3188
2023-12-10T03,3307
2023-12-10T02,3435
2023-12-10T01,3422
2023-12-10T00,3492
2023-12-09T23,3624
2023-12-09T22,3464
2023-12-09T21,3314
2023-12-09T20,3334
2023-12-09T19,3264
2023-12-09T18,3326
2023-12-09T17,3411
2023-12-09T16,3504
2023-12-09T15,3366
2023-12-09T14,3393
2023-12-09T13,3317
2023-12-09T12,2798
2023-12-09T11,2545
2023-12-09T10,2417
2023-12-09T09,2253
2023-12-09T08,2252
2023-12-09T07,2356
2023-12-09T06,2454
2023-12-09T05,2655
2023-12-09T04,3326
2023-12-09T03,3638
2023-12-09T02,3629
2023-12-09T01,3680
2023-12-09T00,3816
2023-12-08T23,3931
2023-12-08T22,3764
2023-12-08T21,3710
2023-12-08T20,3586
2023-12-08T19,3473
2023-12-08T18,3402
2023-12-08T17,3506
2023-12-08T16,3502
2023-12-08T15,3419
2023-12-08T14,3416
2023-12-08T13,3578
2023-12-08T12,3166
2023-12-08T11,2626
2023-12-08T10,2488
2023-12-08T09,2536
2023-12-08T08,2658
2023-12-08T07,2511
2023-12-08T06,2470
2023-12-08T05,2990
2023-12-08T04,3624
2023-12-08T03,4035
2023-12-08T02,4319
2023-12-08T01,4246
2023-12-08T00,4350
2023-12-07T23,4367
2023-12-07T22,4241
2023-12-07T21,3693
2023-12-07T20,3530
2023-12-07T19,3467
2023-12-07T18,3570
2023-12-07T17,3696
2023-12-07T16,3660
2023-12-07T15,3906
2023-12-07T14,4050
2023-12-07T13,3926
2023-12-07T12,3133
2023-12-07T11,2454
2023-12-07T10,2355
2023-12-07T09,2267
2023-12-07T08,2161
2023-12-07T07,2196
2023-12-07T06,2313
2023-12-07T05,2704
2023-12-07T04,3547
2023-12-07T03,3894
2023-12-07T02,4109
2023-12-07T01,4247
2023-12-07T00,4348
2023-12-06T23,4414
2023-12-06T22,4070
2023-12-06T21,3810
2023-12-06T20,3836
2023-12-06T19,3817
2023-12-06T18,3745
2023-12-06T17,3708
2023-12-06T16,3771
2023-12-06T15,3508
2023-12-06T14,3629
2023-12-06T13,3612
2023-12-06T12,3284
2023-12-06T11,2549
2023-12-06T10,2359
2023-12-06T09,2320
2023-12-06T08,2334
2023-12-06T07,2397
2023-12-06T06,2451
2023-12-06T05,2804
2023-12-06T04,3473
2023-12-06T03,3740
2023-12-06T02,3883
2023-12-06T01,4018
2023-12-06T00,4081
2023-12-05T23,4150
2023-12-05T22,3954
2023-12-05T21,3677
2023-12-05T20,3601
2023-12-05T19,3594
2023-12-05T18,3558
2023-12-05T17,3611
2023-12-05T16,3534
2023-12-05T15,3519
2023-12-05T14,3442
2023-12-05T13,3546
2023-12-05T12,2924
2023-12-05T11,2393
2023-12-05T10,2377
2023-12-05T09,2386
2023-12-05T08,2397
2023-12-05T07,2377
2023-12-05T06,2396
2023-12-05T05,2714
2023-12-05T04,3317
2023-12-05T03,3471
2023-12-05T02,3472
2023-12-05T01,3577
2023-12-05T00,3893
2023-12-04T23,4312
2023-12-04T22,3733
2023-12-04T21,3477
2023-12-04T20,3401
2023-12-04T19,3355
2023-12-04T18,3277
2023-12-04T17,3271
2023-12-04T16,3326
2023-12-04T15,3420
2023-12-04T14,3596
2023-12-04T13,3600
2023-12-04T12,2892
2023-12-04T11,2332
2023-12-04T10,2142
2023-12-04T09,2150
2023-12-04T08,2131
2023-12-04T07,2086
2023-12-04T06,2172
2023-12-04T05,2274
2023-12-04T04,2923
2023-12-04T03,3126
2023-12-04T02,3297
2023-12-04T01,3545
2023-12-04T00,3439
2023-12-03T23,3557
2023-12-03T22,3437
2023-12-03T21,3417
2023-12-03T20,3451
2023-12-03T19,3303
2023-12-03T18,3302
2023-12-03T17,3232
2023-12-03T16,3226
2023-12-03T15,3209
2023-12-03T14,3178
2023-12-03T13,3033
2023-12-03T12,2498
2023-12-03T11,2304
2023-12-03T10,2162
2023-12-03T09,2194
2023-12-03T08,2174
2023-12-03T07,2241
2023-12-03T06,2294
2023-12-03T05,2594
2023-12-03T04,3143
2023-12-03T03,3522
2023-12-03T02,3610
2023-12-03T01,3532
2023-12-03T00,3475
2023-12-02T23,3446
2023-12-02T22,3472
2023-12-02T21,3423
2023-12-02T20,3324
2023-12-02T19,3349
2023-12-02T18,3308
2023-12-02T17,3403
2023-12-02T16,3523
2023-12-02T15,3542
2023-12-02T14,3332
2023-12-02T13,3124
2023-12-02T12,2527
2023-12-02T11,2384
2023-12-02T10,2328
2023-12-02T09,2291
2023-12-02T08,2296
2023-12-02T07,2332
2023-12-02T06,2410
2023-12-02T05,2777
2023-12-02T04,3193
2023-12-02T03,3673
2023-12-02T02,3776
2023-12-02T01,3862
2023-12-02T00,3886
2023-12-01T23,3850
2023-12-01T22,3673
2023-12-01T21,3737
2023-12-01T20,3711
2023-12-01T19,3719
2023-12-01T18,3697
2023-12-01T17,3668
2023-12-01T16,3560
2023-12-01T15,3496
2023-12-01T14,3381
2023-12-01T13,3463
2023-12-01T12,2999
2023-12-01T11,2566
2023-12-01T10,2558
2023-12-01T09,2792
2023-12-01T08,2797
2023-12-01T07,2736
2023-12-01T06,2717
2023-12-01T05,2829
2023-12-01T04,3304
2023-12-01T03,3561
2023-12-01T02,3668
2023-12-01T01,3705
2023-12-01T00,3722
2023-11-30T23,3816
2023-11-30T22,3538
2023-11-30T21,3528
2023-11-30T20,3383
2023-11-30T19,3378
2023-11-30T18,3215
2023-11-30T17,3253
2023-11-30T16,3432
2023-11-30T15,3399
2023-11-30T14,3682
2023-11-30T13,3756
2023-11-30T12,3303
2023-11-30T11,2718
2023-11-30T10,2597
2023-11-30T09,2496
2023-11-30T08,2369
2023-11-30T07,2531
2023-11-30T06,2608
2023-11-30T05,2580
2023-11-30T04,3326
2023-11-30T03,3878
2023-11-30T02,4055
2023-11-30T01,4124
2023-11-30T00,4050
2023-11-29T23,4579
2023-11-29T22,4289
2023-11-29T21,3987
2023-11-29T20,3780
2023-11-29T19,3829
2023-11-29T18,3781
2023-11-29T17,3676
2023-11-29T16,3714
2023-11-29T15,3582
2023-11-29T14,3674
2023-11-29T13,3612
2023-11-29T12,3305
2023-11-29T11,2980
2023-11-29T10,2996
2023-11-29T09,2855
2023-11-29T08,2884
2023-11-29T07,2904
2023-11-29T06,2750
2023-11-29T05,3097
2023-11-29T04,3626
2023-11-29T03,3814
2023-11-29T02,3894
2023-11-29T01,4030
2023-11-29T00,4067
2023-11-28T23,4108
2023-11-28T22,4041
2023-11-28T21,3799
2023-11-28T20,3561
2023-11-28T19,3754
2023-11-28T18,3665
2023-11-28T17,3646
2023-11-28T16,3462
2023-11-28T15,3540
2023-11-28T14,3497
2023-11-28T13,3513
2023-11-28T12,3250
2023-11-28T11,2957
2023-11-28T10,2821
2023-11-28T09,2645
2023-11-28T08,2496
2023-11-28T07,2673
2023-11-28T06,2755
2023-11-28T05,3092
2023-11-28T04,3153
2023-11-28T03,3445
2023-11-28T02,3592
2023-11-28T01,3910
2023-11-28T00,4065
2023-11-27T23,3984
2023-11-27T22,3811
2023-11-27T21,3574
2023-11-27T20,3678
2023-11-27T19,3689
2023-11-27T18,3565
2023-11-27T17,3620
2023-11-27T16,3516
2023-11-27T15,3317
2023-11-27T14,3098
2023-11-27T13,3067
2023-11-27T12,2824
2023-11-27T11,2132
2023-11-27T10,2122
2023-11-27T09,2126
2023-11-27T08,2090
2023-11-27T07,2129
2023-11-27T06,2148
2023-11-27T05,2323
2023-11-27T04,2641
2023-11-27T03,2747
2023-11-27T02,3190
2023-11-27T01,3038
2023-11-27T00,3416
2023-11-26T23,3542
